Dystopia, freeform, 9421
undead lovers, freeform, 0
Fujisaki Chihiro, character, 2997
Koizumi Mahiru, character, 2560
Komaeda Nagito, character, 10905
Owari Akane, character, 2268
Togami Byakuya, character, 5005
Saionji Hiyoko, character, 2256
Shinguji Korekiyo, character, 3529
Fukawa Touko, character, 3485
Nidai Nekomaru, character, 1844
Celestia Ludenberg, character, 2828
Kuwata Leon, character, 2762
Yumeno Himiko, character, 3787
Yonaga Angie, character, 2872
K1-B0 (Dangan Ronpa), character, 4035
Tojo Kirumi, character, 3168
Screenplay/Script Format, freeform, 6181
Oma Kokichi/Saihara Shuichi, relationship, 6303
Oma Kokichi, character, 12322
Saihara Shuichi, character, 12657
Oneshot, freeform, 305115
DICE (Dangan Ronpa), character, 455
Ghosts, freeform, 43353
Momota Kaito, character, 7162
Shirogane Tsumugi, character, 3409
Alternate Universe - Non-Despair (Dangan Ronpa), freeform, 6050
Harukawa Maki/Momota Kaito, relationship, 1728
Akamatsu Kaede, character, 6829
Harukawa Maki, character, 5854
Amami Rantaro, character, 5359
Hoshi Ryoma, character, 2293
Chabashira Tenko, character, 3247
Enoshima Junko, character, 4641
Iruma Miu, character, 4645
Kirigiri Kyoko/Naegi Makoto, relationship, 1907
Kirigiri Kyouko, character, 5664
Naegi Makoto, character, 7742
Sonia Nevermind, character, 3824
Tanaka Gundham, character, 3606
Akamatsu Kaede/Saihara Shuichi, relationship, 1480
Gokuhara Gonta, character, 3022
Monokuma (Dangan Ronpa), character, 2818
Wordcount: 1.000-5.000, freeform, 6841
lol, freeform, 5399
Impregnation, freeform, 9161
Breeding, freeform, 35689
Ying | Lumine (Genshin Impact), character, 15981
Paimon (Genshin Impact), character, 7808
Amber (Genshin Impact), character, 4632
Lisa (Genshin Impact), character, 6089
Kaeya (Genshin Impact), character, 23792
Jean (Genshin Impact), character, 9681
Battle, freeform, 10756
Fighting, freeform, 47865
Alternate Universe - Hope's Peak Academy (Dangan Ronpa), freeform, 964
Fluffyfest, freeform, 625
Flower Crowns, freeform, 2454
Insomnia, freeform, 14040
Obsessive Behavior, freeform, 13571
John Constantine, character, 4781
Demonic Possession, freeform, 5395
Jason Todd & Damian Wayne, relationship, 2175
Damian Wayne is Robin, freeform, 1777
Adopted Sibling Relationship, freeform, 5620
Tim Drake & Bruce Wayne, relationship, 2930
No Romantic Relationship(s), relationship, 35773
Tim Drake-centric, freeform, 2017
Tim Drake Needs a Hug, freeform, 2687
Bruce Wayne is a Good Parent, freeform, 6900
Hopeful Ending, freeform, 25760
Platonic Cuddling, freeform, 17082
Halloween Costumes, freeform, 8178
Dick Grayson is Nightwing, freeform, 3483
Hiding, freeform, 3749
Pet Names, freeform, 25234
Dick Grayson/Slade Wilson, relationship, 2035
Immortality, freeform, 10632
Ambiguous Relationships, freeform, 10979
Pie, freeform, 2603
Rape, freeform, 45791
Knives, freeform, 20399
Stabbing, freeform, 7067
Captivity, freeform, 8123
Felicia Hardy, character, 1322
Threesome - F/F/M, freeform, 9636
Cock Worship, freeform, 5775
Knotting, freeform, 36463
Dean Winchester (Mentioned), character, 199379
Poisoning, freeform, 4753
Not Really Character Death, freeform, 37047
Mind Manipulation, freeform, 10348
Tim Drake & Dick Grayson, relationship, 3285
Padmé Amidala/Anakin Skywalker, relationship, 8167
Luke Skywalker, character, 25205
Ezra Bridger, character, 4835
Anakin Skywalker, character, 27847
Kanan Jarrus, character, 5111
Depa Billaba, character, 1014
Padmé Amidala, character, 13737
Leia Organa, character, 28482
Bail Organa, character, 3180
Engagement, freeform, 9184
Original Jedi Character(s), character, 3100
Canon Typical Violence, freeform, 144884
CC-2224 | Cody & Obi-Wan Kenobi, relationship, 1716
Cal Kestis, character, 1549
Ahsoka Tano, character, 16874
CT-7567 | Rex, character, 13250
Original Clone Trooper Character(s), character, 2745
Mace Windu, character, 6198
CC-6454 | Ponds, character, 837
Barriss Offee, character, 1498
CC-2224 | Cody, character, 11450
Obi-Wan Kenobi, character, 40380
CC-5052 | Bly, character, 1347
Aayla Secura, character, 1452
Master & Padawan Relationship(s), freeform, 2186
Agen Kolar, character, 226
Qui-Gon Jinn & Obi-Wan Kenobi, relationship, 2336
Qui-Gon Jinn, character, 9127
Shapeshifting, freeform, 63025
Jango Fett, character, 2886
Plo Koon, character, 2931
Flash Fiction, freeform, 9696
Kit Fisto, character, 1114
Post-Order 66 (Star Wars), freeform, 2003
Order 66 (Star Wars), freeform, 1349
Nudity, freeform, 26747
Obi-Wan Kenobi & Anakin Skywalker, relationship, 7769
Anakin Skywalker | Darth Vader, character, 37548
Obi-Wan Kenobi is a Mess, freeform, 803
Obi-Wan Kenobi Needs a Hug, freeform, 3966
Anakin Skywalker Needs a Hug, freeform, 2610
Manipulative Sheev Palpatine, freeform, 638
Crosshair (Star Wars: The Bad Batch), character, 2739
Hunter (Star Wars: The Bad Batch), character, 3020
Wrecker (Star Wars: The Bad Batch), character, 2738
Tech (Star Wars: The Bad Batch), character, 3001
Aftermath of Torture, freeform, 11656
Anakin Skywalker & Ahsoka Tano, relationship, 4164
Obi-Wan Kenobi/Anakin Skywalker, relationship, 6822
CT-6116 | Kix, character, 3297
Obi-Wan Kenobi/Reader, relationship, 923
Obi-Wan Kenobi/You, relationship, 933
Bant Eerin, character, 753
Obi-Wan Kenobi/Satine Kryze, relationship, 2116
Yoda (Star Wars), character, 6260
Darth Maul, character, 4156
Sheev Palpatine | Darth Sidious, character, 9305
Satine Kryze, character, 2855
Hurt Obi-Wan Kenobi, freeform, 1874
Force Ghost Obi-Wan Kenobi, freeform, 319
because I said so, freeform, 0
CC-3636 | Wolffe, character, 3027
CT-27-5555 | ARC-5555 | Fives, character, 4374
Clones, freeform, 5161
Massage, freeform, 13128
Comeplay, freeform, 32612
China (Hetalia), character, 4663
Russia (Hetalia), character, 9435
Canada (Hetalia), character, 8403
Germany (Hetalia), character, 7830
North Italy (Hetalia), character, 6422
Hurt, freeform, 219185
Alternate Universe - Office, freeform, 7816
Post-War, freeform, 23491
France (Hetalia), character, 11013
England (Hetalia), character, 17980
Spain (Hetalia), character, 6139
Anal Fisting, freeform, 3668
America (Hetalia), character, 18428
Werewolf, freeform, 46624
Period Sex, freeform, 1851
Menstruation, freeform, 6498
Drinking & Talking, freeform, 4435
Late Night Conversations, freeform, 16517
Character Study, freeform, 111801
Character Development, freeform, 10529
Forgiveness, freeform, 10631
Norway (Hetalia), character, 3197
Denmark (Hetalia), character, 3319
Mirror Sex, freeform, 8221
Japan (Hetalia), character, 4386
South Italy (Hetalia), character, 5907
Gambling, freeform, 3777
Celebrities, freeform, 1302
Rewrite, freeform, 5340
Birthday, freeform, 45755
Sparring, freeform, 6129
Bad Flirting, freeform, 6904
OOC, freeform, 70303
Gaara (Naruto), character, 6506
Author Is Sleep Deprived, freeform, 24534
Uzumaki Naruto, character, 36616
Uchiha Itachi, character, 13366
Uchiha Sasuke, character, 32120
Mythical Beings & Creatures, freeform, 245469
Hyuuga Neji, character, 6239
Kurosaki Ichigo, character, 9987
Pee, freeform, 29014
Omorashi, freeform, 11586
Hyuuga Hinata, character, 10504
Other(s), character, 48276
Japanese Mythology & Folklore, freeform, 2541
Present Tense, freeform, 6911
Uchiha Sasuke/Uzumaki Naruto, relationship, 12299
Senju Hashirama, character, 5799
Uchiha Madara, character, 8543
Gangbang, freeform, 11150
Nesting, freeform, 4973
Anne Cox, character, 3202
Mpreg Harry, freeform, 0
Unplanned Pregnancy, freeform, 20703
Child Loss, freeform, 1640
Kid Fic, freeform, 36783
Rape Recovery, freeform, 7466
Getting Back Together, freeform, 14274
Gay, freeform, 146214
Seduction, freeform, 11708
Anal Gaping, freeform, 2967
Dominance, freeform, 90997
Chastity Device, freeform, 6070
Affairs, freeform, 5014
Physical Abuse, freeform, 20516
Pain Kink, freeform, 14343
Rutting, freeform, 5326
Scenting, freeform, 8408
Bonding, freeform, 86888
Mating, freeform, 14437
Mating Bites, freeform, 8115
Exes to Lovers, freeform, 14274
sorry - Freeform, freeform, 55666
Dildos, freeform, 11646
Handcuffs, freeform, 12543
EXO Ensemble, character, 2765
Do Kyungsoo | D.O/Kim Jongin | Kai, relationship, 6423
Public Blow Jobs, freeform, 9654
Kim Joonmyun | Suho, character, 12157
Musicians, freeform, 13412
Kim Jongdae | Chen, character, 12293
Lu Han/Oh Sehun, relationship, 1474
Lu Han, character, 5630
Kim Minseok | Xiumin/Lu Han, relationship, 1374
Wu Yi Fan | Kris, character, 4481
Huang Zi Tao | Z.Tao, character, 3485
Kim Jongin | Kai/Park Chanyeol, relationship, 1188
Cute Kids, freeform, 6792
Mental Breakdown, freeform, 17956
Nakahara Chuuya (Bungou Stray Dogs), character, 24741
Dazai Osamu/Nakahara Chuuya (Bungou Stray Dogs), relationship, 20068
Why Did I Write This?, freeform, 0
Religious Imagery & Symbolism, freeform, 12297
Cowgirl Position, freeform, 5025
Underage Sex, freeform, 40146
Non-Linear Narrative, freeform, 14390
Sad with a Happy Ending, freeform, 13027
Nakajima Atsushi (Bungou Stray Dogs), character, 12729
Healthy Relationships, freeform, 8181
Akutagawa Ryuunosuke (Bungou Stray Dogs), character, 9756
Public Masturbation, freeform, 4554
No Romance, freeform, 10889
I Tried, freeform, 14423
Female Friendship, freeform, 11217
Genderbending, freeform, 17338
Boarding School, freeform, 4824
Breaking Up & Making Up, freeform, 5047
Astoria Greengrass, character, 6211
Ginny Weasley, character, 43999
Slash, freeform, 69668
Draco Malfoy/Lucius Malfoy, relationship, 344
Lucius Malfoy, character, 25106
Erotica, freeform, 7090
No Incest, freeform, 5502
Cedric Diggory & Draco Malfoy, relationship, 0
Cedric Diggory, character, 4944
Severus Snape, character, 66502
Narcissa Black Malfoy, character, 24050
Nymphadora Tonks, character, 9672
Luna Lovegood, character, 26075
Albus Dumbledore, character, 37724
Pomona Sprout, character, 2419
Just Friends, freeform, 634
Gen Work, freeform, 17362
Mostly Gen, freeform, 1716
Good Draco Malfoy, freeform, 2725
Hufflepuff, freeform, 1294
Hufflepuff Draco Malfoy, freeform, 61
Canon Rewrite, freeform, 10930
Draco Malfoy Redemption, freeform, 1450
Draco Malfoy is Bad at Feelings, freeform, 582
Learning how to be good, freeform, 0
Racism, freeform, 12819
Fantasy Racism, freeform, 3579
Pureblood Politics (Harry Potter), freeform, 1133
OC & Harry Potter, relationship, 961
OC & Voldemort, relationship, 0
OC Evan Lee, character, 0
Tom Riddle | Voldemort, character, 34592
switched identities, freeform, 0
Secret Identity, freeform, 15495
Slytherin Harry Potter, freeform, 3010
James Potter/Lily Evans Potter, relationship, 21286
Peter Pettigrew, character, 23545
Lily Evans Potter, character, 38048
Marlene McKinnon, character, 10515
Hermione Granger & Harry Potter & Ron Weasley, relationship, 2659
Sirius Black & Harry Potter, relationship, 1839
Remus Lupin & Harry Potter, relationship, 857
Harry Potter & James Potter, relationship, 309
Harry Potter & Lily Evans Potter, relationship, 359
Sirius Black & James Potter, relationship, 2234
Remus Lupin & James Potter, relationship, 642
Sirius Black & Remus Lupin & Harry Potter & James Potter & Lily Evans Potter, relationship, 88
Sirius Black & Remus Lupin & James Potter, relationship, 256
Marauders - Relationship, relationship, 0
Marauders & Lily Evans Potter, relationship, 569
Marauders & Harry Potter, relationship, 38
honestly just assume everyone is friends with everyone else, relationship, 0
That’s the most important one, freeform, 0
It will make sense later, freeform, 0
James Potter Lives, freeform, 888
Lily Evans Potter Lives, freeform, 762
Sirius Black Lives, freeform, 2294
author abuses tags, freeform, 0
still trying to make that a thing, freeform, 0
feel free to help me out ;), freeform, 0
Manipulative Albus Dumbledore, freeform, 3803
Albus Dumbledore Bashing, freeform, 4735
Peter Pettigrew Being An Asshole, freeform, 49
because he is one, freeform, 0
duh - Freeform, freeform, 0
Gringotts Wizarding Bank, freeform, 375
Harry Potter/Voldemort, relationship, 2975
Voldemort (Harry Potter), character, 10097
Neville Longbottom, character, 24217
Feel-good, freeform, 3889
No character bashing, freeform, 0
中文翻译 | Translation in Chinese, freeform, 6996
Translation Available, freeform, 1695
Sirius Black/Severus Snape, relationship, 2064
Sirius Black/Remus Lupin/Severus Snape, relationship, 215
sorry about that, freeform, 0
it's war after all, freeform, 0
Harry Potter/Tom Riddle, relationship, 6306
Hermione Granger/Pansy Parkinson, relationship, 2090
Luna Lovegood/Draco Malfoy, relationship, 709
Daphne Greengrass/Theodore Nott, relationship, 355
Pansy Parkinson, character, 22657
Theodore Nott, character, 13888
Blaise Zabini, character, 19850
Daphne Greengrass, character, 6722
Minerva McGonagall, character, 26697
Hogwarts Founders, character, 162
Hecate (Ancient Greek Religion & Lore), character, 230
Female Harry Potter, freeform, 4411
Good Tom Riddle, freeform, 664
Hogwarts Founders Era, freeform, 371
Marauders, freeform, 7651
Evil Albus Dumbledore, freeform, 973
Ron Weasley Bashing, freeform, 3147
Professor Tom Riddle, freeform, 259
Good Malfoy Family (Harry Potter), freeform, 609
Harry Potter/Original Male Character(s), relationship, 938
Draco Malfoy/Bill Weasley, relationship, 59
Hermione Granger/Ron Weasley, relationship, 18106
Bill Weasley, character, 8365
Hermione Granger/Draco Malfoy, relationship, 22815
Hogwarts Fourth Year, freeform, 961
Hogwarts Fifth Year, freeform, 1457
Hogwarts Sixth Year, freeform, 2619
Detention, freeform, 1126
Corbyn Besson/Original Female Character(s), relationship, 0
Jonah Marais/Original Female Character(s), relationship, 0
Min Yoongi | Suga/Original Female Character(s), relationship, 1479
Jeon Jungkook/Kim Taehyung | V/Park Jimin, relationship, 2269
Choi Soobin/Choi Yeonjun, relationship, 4605
Original Female Character/Original Female Character, relationship, 12304
Jeon Jungkook/Min Yoongi | Suga/Original Female Character(s), relationship, 0
Franny Arrieta/Daniel Seavey, relationship, 0
Nico di Angelo/Will Solace, relationship, 9649
Annabeth Chase/Percy Jackson, relationship, 10636
Newt/Thomas (Maze Runner), relationship, 3926
Newt (Maze Runner), character, 5726
Minho (Maze Runner), character, 4558
Percy Jackson, character, 22245
Daniel Seavey, character, 75
Corbyn Besson, character, 78
Jonah Marais, character, 80
Jack Avery, character, 78
Zach Herron, character, 78
Thomas (Maze Runner), character, 5690
Will Solace, character, 11207
Stray Kids make a cameo appearance, freeform, 691
Doom At Your Service (TV), freeform, 0
Lee Felix makes a cameo appearnce (Stray Kids), freeform, 337
Camp Jupiter (Percy Jackson), freeform, 353
Camp Half-Blood (Percy Jackson), freeform, 1939
Myul Mang makes a cameo appearance (Doom at Your Service), freeform, 0
Rick Riordan Demigod Universe | Riordanverse, freeform, 270
Demigods, freeform, 2601
Hogwarts Houses, freeform, 6570
inspired by The View (Stray Kids), freeform, 0
comfort crowd, freeform, 0
Body Insecurities, freeform, 0
5 years of Why Don't We, freeform, 0
in honour of Why Don't We turning half a decade, freeform, 0
comfort band, freeform, 0
Yuri Plisetsky's Nickname Is Yurio, freeform, 160
Quidditch, freeform, 4793
Yuri Plisetsky makes a cameo appearance, freeform, 46
multifandom - Freeform, freeform, 0
LGBTQ Character, freeform, 290749
James "Bucky" Barnes/Hermione Granger, relationship, 125
Hermione Granger/Other(s), relationship, 225
Proudfoot (Harry Potter), character, 61
Ramonda (Marvel), character, 818
Rare Pairings, freeform, 19638
Discord: Les défis galactiques, freeform, 1642
Vampire Draco Malfoy, freeform, 243
Ministry of Magic Employee Draco Malfoy, freeform, 478
Ministry of Magic Employee Hermione Granger, freeform, 896
Vampire Bites, freeform, 6054
Vampire Sex, freeform, 4803
Non-Consensual Blood Drinking, freeform, 1383
Top Draco Malfoy, freeform, 1592
Ronald is an arse, freeform, 168
Past Hermione Granger/Ron Weasley, freeform, 865
Neville Longbottom Loves Plants, freeform, 0
Ministry of Magic Ball (Harry Potter), freeform, 121
Hermione gets high (on vampire blood), freeform, 0
Ron Weasley is a Little Shit, freeform, 77
Draco Malfoy Has a Large Cock, freeform, 551
the one where Hermione moved from elvish rights to vampire rights, freeform, 0
drug references, freeform, 33037
'Cause if he's got a pulse then he's not my type, freeform, 0
Human/Vampire Relationship, freeform, 5564
Abraxas Malfoy, character, 2207
Druella Rosier Black, character, 903
Lucretia Black Prewett, character, 233
Armando Dippet, character, 444
Moaning Myrtle, character, 956
Avery Sr. | Tom Riddle's Schoolmate, character, 419
Implied Marlene McKinnon/ Dorcas meadows, relationship, 4543
mother son relationship - Relationship, relationship, 0
Mary Macdonald, character, 7196
Desi Potter Family (Harry Potter), freeform, 99
Abusive Dursley Family, freeform, 1144
Jewish Lily Evans Potter, freeform, 64
Severus Snape Bashing, freeform, 679
James and lily come back from the dead, freeform, 778
lily is a mama bear, freeform, 0
Fuck JKR, freeform, 0
Jacob Owens/Harriett Potter, relationship, 0
Dominion Jewel & Harriet Potter | Rigel Black, relationship, 0
Dominion Jewel & Faithful (Tortall), relationship, 0
Jacob Owens & The Other Mother, relationship, 0
Harriett Potter | Rigel Black & The Other Mother, relationship, 0
Jacob Owens & Jareth (Labyrinth), relationship, 0
Harriet Potter | Rigel Black, character, 502
Jacob Owens, character, 0
The Dominion Jewel | Dom (Rigel Black Chronicles), character, 53
The Other Mother (Coraline), character, 188
Faithful (Tortall), character, 30
Jareth (Labyrinth), character, 2782
Diverges during the Yule Ball, freeform, 0
Buttons offered to replace existing eyes, freeform, 45
Threat of eye injury, freeform, 0
love potions, freeform, 3442
A date at Madam Puddifoot's, freeform, 28
Cats and Megalomanic Jewels don't get along, freeform, 0
Ruse Reveal, freeform, 35
Alternate Universe - Coraline (2009) Fusion, freeform, 201
Alternate Universe - Labyrinth Fusion, freeform, 191
Inspired by The Rigel Black Chronicles, freeform, 696
Artist Read, freeform, 0
Rigel Black Big Bang 2021, freeform, 0
AU - Actor | Movie Lover Owens, freeform, 0
One non-con kiss (which gets addressed in later chapters), freeform, 0
not really enemies to lovers, freeform, 0
Lily Evans Potter/Severus Snape, relationship, 2416
Murder-Suicide, freeform, 1427
Severitus | Severus Snape is Harry Potter's Parent, freeform, 1381
Harry Potter/Ginny Weasley, relationship, 14921
George Weasley/Blaise Zabini, relationship, 23
Veela Draco Malfoy, freeform, 690
Veela Mates, freeform, 351
Auror Harry Potter, freeform, 4463
Auror Draco Malfoy, freeform, 1431
Not Epilogue Compliant, freeform, 16851
Harry Potter Epilogue What Epilogue | EWE, freeform, 13692
Healing, freeform, 28798
Healing Sex, freeform, 2017
Death Eaters, freeform, 3875
Slytherins Being Slytherins, freeform, 1253
Pining Draco Malfoy, freeform, 1570
Creature Fic, freeform, 2204
Top Harry Potter, freeform, 1701
Bottom Draco Malfoy, freeform, 2527
Protective Slytherins, freeform, 203
Oblivious Harry Potter, freeform, 1479
Romilda Vane, character, 398
Post War, freeform, 23491
Witch Weekly (Harry Potter), freeform, 67
Breakfast, freeform, 5838
Divination, freeform, 688
Journalism, freeform, 2748
Tessomancy | Reading Tea Leaves (Harry Potter), freeform, 31
tea reading, freeform, 0
Thorin's Company, character, 6050
Thorin Oakenshield, character, 19631
Sauron | Mairon, character, 4367
Gandalf | Mithrandir, character, 8867
Bilbo Baggins, character, 17400
Thranduil (Tolkien), character, 10052
Bilbo Baggins/Thorin Oakenshield, relationship, 11301
Nori (Tolkien), character, 4771
Ori (Tolkien), character, 5172
X-Men References, freeform, 392
Bigotry & Prejudice, freeform, 3664
Cannibalism, freeform, 26005
Homelessness, freeform, 7031
Summer, freeform, 12415
Elrond Peredhel, character, 9017
Fíli/Kíli, relationship, 3008
Fíli, character, 13616
Kíli, character, 14256
Dwalin, character, 8127
Implied/Referenced Alcohol Abuse/Alcoholism, freeform, 20950
Regret, freeform, 15489
Beorn, character, 856
Tauriel, character, 4341
Meta, freeform, 14383
Dís, character, 4559
Maedhros, character, 6006
Original Elf Character(s), character, 2727
Sam Gamgee, character, 4591
Frodo Baggins, character, 6875
Not A Fix-It, freeform, 4203
Everyone is Dead, freeform, 1607
Slavery, freeform, 30544
Thorin Oakenshield/Thranduil, relationship, 655
Come Inflation, freeform, 9328
Dark Past, freeform, 5038
Fanvids, freeform, 13780
Video, freeform, 16724
Final Battle, freeform, 1010
Neck Kissing, freeform, 13122
POV Bucky Barnes, freeform, 2999
Alpha Bucky Barnes, freeform, 1645
Omega Tony Stark, freeform, 1674
Animal Transformation, freeform, 6626
Cold Weather, freeform, 3955
Steve Rogers/Original Female Character(s), relationship, 2837
Older Man/Younger Woman, freeform, 10251
Teen Pregnancy, freeform, 5697
Don't Like Don't Read, freeform, 8312
Gaslighting, freeform, 9007
James "Bucky" Barnes/M'Baku, relationship, 53
original children, character, 37493
Everett Ross, character, 1017
Running Away, freeform, 10654
Missions, freeform, 18337
Omegaverse, freeform, 27457
Bruce Banner/Natasha Romanov, relationship, 3304
Peter Quill/Thor, relationship, 306
Edith Barton, character, 99
Frigga | Freyja (Marvel), character, 8275
Odin (Marvel), character, 9124
Erik Selvig, character, 1518
Rating May Change, freeform, 17214
Canonical Child Abuse, freeform, 3002
Bisexuality, freeform, 101294
Animal Instincts, freeform, 2995
Rape Aftermath, freeform, 6973
Erik Killmonger, character, 1469
Past Mind Control, freeform, 416
Night Terrors, freeform, 4444
POV Outsider, freeform, 17639
Avengers: Endgame (Movie) Compliant, freeform, 1033
Erik Lehnsherr/Charles Xavier, relationship, 16569
Pietro Maximoff, character, 13357
others mentioned - Character, character, 48277
Natasha Romanoff, character, 123815
Hiro Hamada, character, 2517
Hunchback of Notre Dame AU, freeform, 0
Romani Characters, freeform, 0
Wedding, freeform, 43543
Mad Hatter | Jefferson, character, 1960
Drinking Games, freeform, 3695
Public Humiliation, freeform, 6281
Whipping, freeform, 7916
NSFW, freeform, 36042
Reconciliation, freeform, 22344
Attraction, freeform, 26076
Wen Kexing/Zhou Zishu, relationship, 4567
Zhou Zishu, character, 4760
Wen Kexing, character, 4715
Gong Jun | Simon, character, 1866
Monsterfucking, freeform, 0
Mild Gore, freeform, 21427
Canon Divergence, freeform, 470674
Dissociation, freeform, 16580
Identity Issues, freeform, 10523
Gu Xiang (Faraway Wanderers), character, 1052
Alternate Universe - Arranged Marriage, freeform, 5031
Hijinks & Shenanigans, freeform, 29265
Non-Consensual Drug Use, freeform, 17817
Alternate Universe - Fashion & Models, freeform, 2891
Switching, freeform, 19638
Newt Scamander, character, 8551
Regulus Black, character, 18131
Swordfighting, freeform, 5681
Inspired by Poetry, freeform, 2078
Wednesday Addams/Enid Sinclair, relationship, 2936
Wednesday Addams, character, 5168
Enid Sinclair, character, 3788
Wednesday Addams & Enid Sinclair, relationship, 880
Enid Sinclair & Yoko Tanaka, relationship, 206
Yoko Tanaka, character, 1084
Xavier Thorpe, character, 1838
Bianca Barclay, character, 1210
Thing (Addams Family), character, 1441
Fencing, freeform, 804
Wednesday Addams is Soft for Enid Sinclair, freeform, 897
Ajax Petropolus, character, 1113
Larissa Weems, character, 803
Wednesday Addams is Bad at Feelings, freeform, 567
Tyler Galpin, character, 1274
hand holding, freeform, 19338
Mindless Fluff, freeform, 1203
Forbidden Love, freeform, 16122
Morticia Addams, character, 1820
Power Play, freeform, 9429
Spin the Bottle, freeform, 2084
No Beta, freeform, 266051
Alternate Universe - Different First Meeting, freeform, 12388
Necrophilia, freeform, 4686
Consensual Kink, freeform, 17890
Consensual Underage Sex, freeform, 10755
References to Drugs, freeform, 33037
Dry Humping, freeform, 15951
slowburn, freeform, 228558
Non-Graphic Violence, freeform, 21983
Mycroft Holmes/Greg Lestrade, relationship, 11807
Greg Lestrade, character, 31712
mystrade, freeform, 0
Sherlock Holmes/John Watson, relationship, 66151
John Watson, character, 89097
Mycroft Holmes & Sherlock Holmes, relationship, 2990
Unresolved Emotional Tension, freeform, 7407
Sherlock Holmes/Molly Hooper, relationship, 8247
Molly Hooper, character, 18895
Sherlolly - Freeform, freeform, 0
Rosamund Mary "Rosie" Watson, character, 3305
Mary Morstan, character, 9349
Sherlock Holmes/Jim Moriarty, relationship, 2113
Sherlock Holmes & John Watson, relationship, 19255
Jim Moriarty, character, 12058
Age Play, freeform, 15842
The Author Regrets Nothing, freeform, 24635
Father-Daughter Relationship, freeform, 14800
Established Sherlock Holmes/John Watson, freeform, 2105
Babies, freeform, 26432
Parenthood, freeform, 267415
Foreplay, freeform, 8059
Makeup, freeform, 4887
Anthea (Sherlock), character, 4327
Rey/Ben Solo | Kylo Ren, relationship, 27646
Rey & Ben Solo, relationship, 2400
Rey (Star Wars), character, 41246
Ben Solo, character, 11240
Ben Solo | Kylo Ren, character, 53822
Alternate Universe - Star Wars Setting, freeform, 3189
Kylo Ren, character, 22958
Y/n - Character, character, 0
Phasma (Star Wars), character, 7312
Armitage Hux, character, 26903
Rose Tico, character, 10192
Kylo Ren/Rey, relationship, 15725
Armitage Hux/Kylo Ren, relationship, 11279
Armitage Hux/Ben Solo | Kylo Ren, relationship, 14683
Protective Kylo Ren, freeform, 1010
Planet Destruction, freeform, 217
Poe Dameron/Finn, relationship, 8058
Leia Organa/Han Solo, relationship, 5895
Finn (Star Wars), character, 22279
Poe Dameron, character, 27756
Han Solo, character, 16156
Snoke (Star Wars), character, 5670
Lando Calrissian, character, 2724
Suit Porn, freeform, 1304
Tourism, freeform, 416
Public Nudity, freeform, 4469
Moral Dilemmas, freeform, 2848
Lies, freeform, 9969
Rey/Ben Solo, relationship, 9527
Rey & Ben Solo | Kylo Ren, relationship, 7094
Princes & Princesses, freeform, 19796
Hybrids, freeform, 28366
Force Bond (Star Wars), freeform, 6528
Badass Rey, freeform, 542
Pranks and Practical Jokes, freeform, 13497
Supreme Leader Kylo Ren, freeform, 993
Перевод на русский | Translation in Russian, freeform, 17617
Fandom Kombat, freeform, 18413
Fandom Kombat 2020, freeform, 5063
Vacation, freeform, 8145
Lightsabers, freeform, 1719
Poe Dameron/Ben Solo | Kylo Ren, relationship, 2754
Poe Dameron/Ben Solo, relationship, 1368
Post-Star Wars: The Last Jedi, freeform, 2807
Poe Dameron/Rey, relationship, 2524
Judy Hopps/Nick Wilde, relationship, 2142
Judy Hopps, character, 3290
Nick Wilde, character, 3377
cursing, freeform, 72642
OC, freeform, 115657
Benjamin Clawhauser, character, 762
Chief Bogo (Zootopia), character, 1050
Mythology - Freeform, freeform, 26984
Pack Dynamics, freeform, 7585
Mentions of Blood, freeform, 282834
Alternate Universe - Supernatural Elements, freeform, 62685
Hunk (Voltron), character, 32590
Pidge | Katie Holt, character, 28330
Allura (Voltron), character, 29612
Coran (Voltron), character, 18528
Bisexual Lance (Voltron), freeform, 4984
Keith (Voltron) is Bad at Feelings, freeform, 2249
Matt Holt, character, 9456
Not Actually Unrequited Love, freeform, 19937
Festivals, freeform, 3814
Alternate Universe - Hockey, freeform, 1412
Developing Friendships, freeform, 17746
Podfic Length: 20-30 Minutes, freeform, 4499
Keith/Shiro (Voltron), relationship, 15508
Keith & Shiro (Voltron), relationship, 4246
Gay Keith (Voltron), freeform, 4705
Alternate Universe - Always a Different Sex, freeform, 3479
Comic Book Science, freeform, 950
Quarantine, freeform, 0
Isolation, freeform, 6333
Lotor (Voltron), character, 8160
mentions of abuse, freeform, 114753
Guinevere (Arthurian), character, 985
Breeding Kink, freeform, 35696
Furry, freeform, 4754
Mash Kyrielight | Shielder, character, 1023
Shopping, freeform, 8713
Fujimaru Ritsuka, character, 2702
What Was I Thinking?, freeform, 0
Red Hood, character, 52799
Undercover Missions, freeform, 4359
Stripping, freeform, 18774
Robin (DCU), character, 3363
On the Run, freeform, 4487
Protective Bruce Wayne, freeform, 1836
Bruce Wayne is Batman, freeform, 2587
Families of Choice, freeform, 111085
Harvey Dent, character, 2033
Talia al Ghul, character, 4301
Dragons, freeform, 23776
Jonathan Kent/Damian Wayne, relationship, 2367
Protective Siblings, freeform, 10790
Cassie Sandsmark, character, 2169
dumb boys in love, freeform, 43350
Fist Fights, freeform, 4978
Child Neglect, freeform, 15505
Dick Grayson Needs a Hug, freeform, 2730
Tags May Change, freeform, 25100
